"","Pop","Year","Sex","Cause","Age","Count"
"6233","USA",2010,2,9,16,3.15300796331304
"6234","USA",2010,2,9,17,3.37381677603923
"6235","USA",2010,2,9,18,3.62616074392754
"6236","USA",2010,2,9,19,3.91357543765001
"6237","USA",2010,2,9,20,4.24046478900284
"6238","USA",2010,2,9,21,4.61143069222933
"6239","USA",2010,2,9,22,5.0320754059634
"6240","USA",2010,2,9,23,5.50806454381651
"6241","USA",2010,2,9,24,6.04627032559161
"6242","USA",2010,2,9,25,6.65327051637183
"6243","USA",2010,2,9,26,7.33710960687177
"6244","USA",2010,2,9,27,8.10481634339451
"6245","USA",2010,2,9,28,8.96512188002342
"6246","USA",2010,2,9,29,9.9243825920384
"6247","USA",2010,2,9,30,10.9910392043394
"6248","USA",2010,2,9,31,12.1691125668502
"6249","USA",2010,2,9,32,13.4663680949958
"6250","USA",2010,2,9,33,14.8857820268293
"6251","USA",2010,2,9,34,16.4348057871602
"6252","USA",2010,2,9,35,18.1179194738116
"6253","USA",2010,2,9,36,19.9428768147102
"6254","USA",2010,2,9,37,21.9168430633432
"6255","USA",2010,2,9,38,24.0481842579868
"6256","USA",2010,2,9,39,26.3460076209291
"6257","USA",2010,2,9,40,28.8195169268223
"6258","USA",2010,2,9,41,31.4796778112638
"6259","USA",2010,2,9,42,34.3335925468422
"6260","USA",2010,2,9,43,37.3814075647919
"6261","USA",2010,2,9,44,40.620983599146
"6262","USA",2010,2,9,45,44.0256184006693
"6263","USA",2010,2,9,46,47.5796646021409
"6264","USA",2010,2,9,47,51.2404575226476
"6265","USA",2010,2,9,48,54.9868701816637
"6266","USA",2010,2,9,49,58.8023585086246
"6267","USA",2010,2,9,50,62.6758899484134
"6268","USA",2010,2,9,51,66.6395309624351
"6269","USA",2010,2,9,52,70.6984783003381
"6270","USA",2010,2,9,53,74.9065502637543
"6271","USA",2010,2,9,54,79.2819271860569
"6272","USA",2010,2,9,55,83.8881846623276
"6273","USA",2010,2,9,56,88.7520845979295
"6274","USA",2010,2,9,57,93.925071577357
"6275","USA",2010,2,9,58,99.4317251414876
"6276","USA",2010,2,9,59,105.273432868095
"6277","USA",2010,2,9,60,111.457172080641
"6278","USA",2010,2,9,61,117.927631153305
"6279","USA",2010,2,9,62,124.676404775265
"6280","USA",2010,2,9,63,131.702708153333
"6281","USA",2010,2,9,64,139.022029836639
"6282","USA",2010,2,9,65,146.759877557458
"6283","USA",2010,2,9,66,154.989221445027
"6284","USA",2010,2,9,67,163.936970319355
"6285","USA",2010,2,9,68,173.741460952224
"6286","USA",2010,2,9,69,184.683620019632
"6287","USA",2010,2,9,70,196.969861667236
"6288","USA",2010,2,9,71,210.930846626568
"6289","USA",2010,2,9,72,226.853028691997
"6290","USA",2010,2,9,73,245.032811309027
"6291","USA",2010,2,9,74,265.802311595122
"6292","USA",2010,2,9,75,289.321976271716
"6293","USA",2010,2,9,76,315.885631769207
"6294","USA",2010,2,9,77,345.415316461772
"6295","USA",2010,2,9,78,378.03298673681
"6296","USA",2010,2,9,79,413.234967083603
"6297","USA",2010,2,9,80,450.757641162134
"6298","USA",2010,2,9,81,489.395108261641
"6299","USA",2010,2,9,82,528.243627557349
"6300","USA",2010,2,9,83,565.321367655691
"6301","USA",2010,2,9,84,599.061802004392
"6302","USA",2010,2,9,85,626.84119195955
"6303","USA",2010,2,9,86,646.745132241664
"6304","USA",2010,2,9,87,656.308780222495
"6305","USA",2010,2,9,88,654.164965580896
"6306","USA",2010,2,9,89,639.135689596061
"6307","USA",2010,2,9,90,611.384758459018
"6308","USA",2010,2,9,91,571.792980153866
"6309","USA",2010,2,9,92,522.37746870195
"6310","USA",2010,2,9,93,465.918369592874
"6311","USA",2010,2,9,94,405.559354408436
"6312","USA",2010,2,9,95,344.608537003003
"6313","USA",2010,2,9,96,285.894259911941
"6314","USA",2010,2,9,97,232.002966519448
"6315","USA",2010,2,9,98,184.424533652433
"6316","USA",2010,2,9,99,144.088439061452
"6317","USA",2010,2,9,100,110.956637726943
"6318","USA",2010,2,9,101,84.4989443448843
"6319","USA",2010,2,9,102,63.8364603670589
"6320","USA",2010,2,9,103,47.9334385386203
"6321","USA",2010,2,9,104,35.8423906263913
"6322","USA",2010,2,9,105,26.7165521946176
"6323","USA",2010,2,9,106,19.8731380289169
"6324","USA",2010,2,9,107,14.7598244850835
"6325","USA",2010,2,9,108,10.9519947878258
"6326","USA",2010,2,9,109,8.12116423108013
"6327","USA",2010,2,9,110,6.02011818236415
"6328","USA",2010,2,10,0,29.5493306260445
"6329","USA",2010,2,10,1,25.2849032230265
"6330","USA",2010,2,10,2,21.6989988996313
"6331","USA",2010,2,10,3,18.7077329023467
"6332","USA",2010,2,10,4,16.2373258120119
"6333","USA",2010,2,10,5,14.2110303363273
"6334","USA",2010,2,10,6,12.5597493132208
"6335","USA",2010,2,10,7,11.2229718722226
"6336","USA",2010,2,10,8,10.1476607301594
"6337","USA",2010,2,10,9,9.29145845527666
"6338","USA",2010,2,10,10,8.61813743188837
"6339","USA",2010,2,10,11,8.10038308890558
"6340","USA",2010,2,10,12,7.71529899311728
"6341","USA",2010,2,10,13,7.44640792578925
"6342","USA",2010,2,10,14,7.2803444458691
"6343","USA",2010,2,10,15,7.20788540041357
"6344","USA",2010,2,10,16,7.22222470983313
"6345","USA",2010,2,10,17,7.31863121590746
"6346","USA",2010,2,10,18,7.49457856967193
"6347","USA",2010,2,10,19,7.74742448819062
"6348","USA",2010,2,10,20,8.07699754483417
"6349","USA",2010,2,10,21,8.4803688082862
"6350","USA",2010,2,10,22,8.95971770444544
"6351","USA",2010,2,10,23,9.51305660912566
"6352","USA",2010,2,10,24,10.1447208045742
"6353","USA",2010,2,10,25,10.854960693173
"6354","USA",2010,2,10,26,11.6499002253569
"6355","USA",2010,2,10,27,12.5323081865124
"6356","USA",2010,2,10,28,13.5100052273102
"6357","USA",2010,2,10,29,14.5884090686446
"6358","USA",2010,2,10,30,15.7778264548216
"6359","USA",2010,2,10,31,17.08815851022
"6360","USA",2010,2,10,32,18.5326305846195
"6361","USA",2010,2,10,33,20.1253500469337
"6362","USA",2010,2,10,34,21.8832845739232
"6363","USA",2010,2,10,35,23.8255311092847
"6364","USA",2010,2,10,36,25.9732959697191
"6365","USA",2010,2,10,37,28.3496751120739
"6366","USA",2010,2,10,38,30.9790374219127
"6367","USA",2010,2,10,39,33.8827532356631
"6368","USA",2010,2,10,40,37.0857083972428
"6369","USA",2010,2,10,41,40.6013091499632
"6370","USA",2010,2,10,42,44.4511870722913
"6371","USA",2010,2,10,43,48.6365844056647
"6372","USA",2010,2,10,44,53.1701393759211
"6373","USA",2010,2,10,45,58.0324576154357
"6374","USA",2010,2,10,46,63.2213771634724
"6375","USA",2010,2,10,47,68.6966129571884
"6376","USA",2010,2,10,48,74.4401214863068
"6377","USA",2010,2,10,49,80.4048361069269
"6378","USA",2010,2,10,50,86.5616146865416
"6379","USA",2010,2,10,51,92.870454773513
"6380","USA",2010,2,10,52,99.2998833139645
"6381","USA",2010,2,10,53,105.834394804055
"6382","USA",2010,2,10,54,112.45254835778
"6383","USA",2010,2,10,55,119.185940151806
"6384","USA",2010,2,10,56,126.031771991348
"6385","USA",2010,2,10,57,133.052416683226
"6386","USA",2010,2,10,58,140.258594965328
"6387","USA",2010,2,10,59,147.701576677165
"6388","USA",2010,2,10,60,155.395866972236
"6389","USA",2010,2,10,61,163.383646637102
"6390","USA",2010,2,10,62,171.691007084744
"6391","USA",2010,2,10,63,180.430509106806
"6392","USA",2010,2,10,64,189.671068127283
"6393","USA",2010,2,10,65,199.647580032363
"6394","USA",2010,2,10,66,210.499771367506
"6395","USA",2010,2,10,67,222.55908697651
"6396","USA",2010,2,10,68,236.048172484582
"6397","USA",2010,2,10,69,251.355777843203
"6398","USA",2010,2,10,70,268.801295637965
"6399","USA",2010,2,10,71,288.852196142375
"6400","USA",2010,2,10,72,311.962896073163
"6401","USA",2010,2,10,73,338.711441188561
"6402","USA",2010,2,10,74,369.735026467875
"6403","USA",2010,2,10,75,405.735777681094
"6404","USA",2010,2,10,76,447.559475837672
"6405","USA",2010,2,10,77,495.800477262362
"6406","USA",2010,2,10,78,551.334190792158
"6407","USA",2010,2,10,79,614.035314807129
"6408","USA",2010,2,10,80,684.215736142759
"6409","USA",2010,2,10,81,760.220552969359
"6410","USA",2010,2,10,82,840.91974006887
"6411","USA",2010,2,10,83,922.937809385632
"6412","USA",2010,2,10,84,1003.42021604797
"6413","USA",2010,2,10,85,1077.27182392185
"6414","USA",2010,2,10,86,1140.25457555755
"6415","USA",2010,2,10,87,1186.73680876299
"6416","USA",2010,2,10,88,1212.69482293548
"6417","USA",2010,2,10,89,1214.23997693408
"6418","USA",2010,2,10,90,1189.85872048008
"6419","USA",2010,2,10,91,1139.38307659527
"6420","USA",2010,2,10,92,1065.16815752958
"6421","USA",2010,2,10,93,971.01514617959
"6422","USA",2010,2,10,94,862.477261100598
"6423","USA",2010,2,10,95,745.855254570992
"6424","USA",2010,2,10,96,627.641718361054
"6425","USA",2010,2,10,97,514.665719322775
"6426","USA",2010,2,10,98,411.690664703602
"6427","USA",2010,2,10,99,322.435000561825
"6428","USA",2010,2,10,100,248.021894783635
"6429","USA",2010,2,10,101,188.120180465746
"6430","USA",2010,2,10,102,141.209599166943
"6431","USA",2010,2,10,103,105.142294368115
"6432","USA",2010,2,10,104,77.835962250542
"6433","USA",2010,2,10,105,57.3611535571024
"6434","USA",2010,2,10,106,42.1392298430102
"6435","USA",2010,2,10,107,30.8811292727354
"6436","USA",2010,2,10,108,22.5944609101295
"6437","USA",2010,2,10,109,16.5118771422616
"6438","USA",2010,2,10,110,12.0590268755804
"6439","USA",2010,2,11,0,46.6014862109124
"6440","USA",2010,2,11,1,39.2128316678402
"6441","USA",2010,2,11,2,33.1215105239129
"6442","USA",2010,2,11,3,28.1453688848553
"6443","USA",2010,2,11,4,24.1228892570195
"6444","USA",2010,2,11,5,20.8948721127411
"6445","USA",2010,2,11,6,18.3194903070408
"6446","USA",2010,2,11,7,16.2786479331373
"6447","USA",2010,2,11,8,14.6692532072412
"6448","USA",2010,2,11,9,13.4126336622146
"6449","USA",2010,2,11,10,12.4416268133335
"6450","USA",2010,2,11,11,11.706801318163
"6451","USA",2010,2,11,12,11.1687007659118
"6452","USA",2010,2,11,13,10.7983947227319
"6453","USA",2010,2,11,14,10.5743685297942
"6454","USA",2010,2,11,15,10.4806823285938
"6455","USA",2010,2,11,16,10.5068433186205
"6456","USA",2010,2,11,17,10.6445959947784
"6457","USA",2010,2,11,18,10.8906219680038
"6458","USA",2010,2,11,19,11.2413477994593
"6459","USA",2010,2,11,20,11.6980835293669
"6460","USA",2010,2,11,21,12.2596750356548
"6461","USA",2010,2,11,22,12.9320428268577
"6462","USA",2010,2,11,23,13.7180316830142
"6463","USA",2010,2,11,24,14.6287401144995
"6464","USA",2010,2,11,25,15.6735310890514
"6465","USA",2010,2,11,26,16.8695412720491
"6466","USA",2010,2,11,27,18.2345935408037
"6467","USA",2010,2,11,28,19.7934702348738
"6468","USA",2010,2,11,29,21.57442229792
"6469","USA",2010,2,11,30,23.6137157618925
"6470","USA",2010,2,11,31,25.9559048966365
"6471","USA",2010,2,11,32,28.6538604877474
"6472","USA",2010,2,11,33,31.7737817125881
"6473","USA",2010,2,11,34,35.3934065069608
"6474","USA",2010,2,11,35,39.6104646322853
"6475","USA",2010,2,11,36,44.5409130301683
"6476","USA",2010,2,11,37,50.3310500312018
"6477","USA",2010,2,11,38,57.1563951193234
"6478","USA",2010,2,11,39,65.2387915228561
"6479","USA",2010,2,11,40,74.8449995983434
"6480","USA",2010,2,11,41,86.3046869817835
"6481","USA",2010,2,11,42,99.9997680927386
"6482","USA",2010,2,11,43,116.316537713813
"6483","USA",2010,2,11,44,135.717386511766
"6484","USA",2010,2,11,45,158.454923325916
"6485","USA",2010,2,11,46,184.930314746471
"6486","USA",2010,2,11,47,215.06649082366
"6487","USA",2010,2,11,48,249.014453741886
"6488","USA",2010,2,11,49,286.390865248123
"6489","USA",2010,2,11,50,327.009430766451
"6490","USA",2010,2,11,51,370.302514694293
"6491","USA",2010,2,11,52,415.845640722659
"6492","USA",2010,2,11,53,463.347882011355
"6493","USA",2010,2,11,54,512.514919419423
"6494","USA",2010,2,11,55,564.155327898236
"6495","USA",2010,2,11,56,618.516440845744
"6496","USA",2010,2,11,57,677.315819395006
"6497","USA",2010,2,11,58,741.30638992958
"6498","USA",2010,2,11,59,811.82050384967
"6499","USA",2010,2,11,60,889.668044264155
"6500","USA",2010,2,11,61,975.039800808163
"6501","USA",2010,2,11,62,1068.35552765255
"6502","USA",2010,2,11,63,1168.79693607307
"6503","USA",2010,2,11,64,1276.0964277496
"6504","USA",2010,2,11,65,1388.01576189285
"6505","USA",2010,2,11,66,1503.31001013592
"6506","USA",2010,2,11,67,1619.50583871407
"6507","USA",2010,2,11,68,1735.04488111929
"6508","USA",2010,2,11,69,1849.96830703622
"6509","USA",2010,2,11,70,1963.85975218543
"6510","USA",2010,2,11,71,2080.08160534446
"6511","USA",2010,2,11,72,2199.80885576687
"6512","USA",2010,2,11,73,2325.63989770747
"6513","USA",2010,2,11,74,2458.72233597008
"6514","USA",2010,2,11,75,2598.81481028914
"6515","USA",2010,2,11,76,2745.84304809156
"6516","USA",2010,2,11,77,2896.94805456539
"6517","USA",2010,2,11,78,3050.48055686594
"6518","USA",2010,2,11,79,3201.48107316018
"6519","USA",2010,2,11,80,3346.68869755185
"6520","USA",2010,2,11,81,3478.23269869904
"6521","USA",2010,2,11,82,3590.86380691118
"6522","USA",2010,2,11,83,3672.65353812613
"6523","USA",2010,2,11,84,3716.45682473648
"6524","USA",2010,2,11,85,3708.13385882337
"6525","USA",2010,2,11,86,3641.62988508756
"6526","USA",2010,2,11,87,3510.41941200606
"6527","USA",2010,2,11,88,3316.67063565735
"6528","USA",2010,2,11,89,3067.58889923736
"6529","USA",2010,2,11,90,2775.47765888607
"6530","USA",2010,2,11,91,2455.36122948471
"6531","USA",2010,2,11,92,2123.22622940684
"6532","USA",2010,2,11,93,1792.58523711382
"6533","USA",2010,2,11,94,1476.48111707943
"6534","USA",2010,2,11,95,1184.70661533499
"6535","USA",2010,2,11,96,925.073413651693
"6536","USA",2010,2,11,97,703.87287420048
"6537","USA",2010,2,11,98,522.412522612863
"6538","USA",2010,2,11,99,379.813080163286
"6539","USA",2010,2,11,100,271.469047106169
"6540","USA",2010,2,11,101,191.589118806286
"6541","USA",2010,2,11,102,134.053489444366
"6542","USA",2010,2,11,103,93.1991068438928
"6543","USA",2010,2,11,104,64.5275928220398
"6544","USA",2010,2,11,105,44.5379634603413
"6545","USA",2010,2,11,106,30.6803256073112
"6546","USA",2010,2,11,107,21.1032318288168
"6547","USA",2010,2,11,108,14.5028164005044
"6548","USA",2010,2,11,109,9.96042511614904
"6549","USA",2010,2,11,110,6.83854857635144
"6550","USA",2010,2,12,0,20.9210358463557
"6551","USA",2010,2,12,1,18.5704038518887
"6552","USA",2010,2,12,2,16.5312474349504
"6553","USA",2010,2,12,3,14.7830952498093
"6554","USA",2010,2,12,4,13.3085583952722
"6555","USA",2010,2,12,5,12.0816206388751
"6556","USA",2010,2,12,6,11.0767238131453
"6557","USA",2010,2,12,7,10.2694578465007
"6558","USA",2010,2,12,8,9.63657412301578
"6559","USA",2010,2,12,9,9.15993151483878
"6560","USA",2010,2,12,10,8.82304800089007
"6561","USA",2010,2,12,11,8.615166247162
"6562","USA",2010,2,12,12,8.52770796048578
"6563","USA",2010,2,12,13,8.55716824424445
"6564","USA",2010,2,12,14,8.70240177099058
"6565","USA",2010,2,12,15,8.96645061822598
"6566","USA",2010,2,12,16,9.35537433401813
"6567","USA",2010,2,12,17,9.87844220605239
"6568","USA",2010,2,12,18,10.5494426062755
"6569","USA",2010,2,12,19,11.384331903722
"6570","USA",2010,2,12,20,12.4049909097101
"6571","USA",2010,2,12,21,13.6336217235534
"6572","USA",2010,2,12,22,15.1014858264456
"6573","USA",2010,2,12,23,16.8380525955001
"6574","USA",2010,2,12,24,18.8846596154714
"6575","USA",2010,2,12,25,21.2778652362981
"6576","USA",2010,2,12,26,24.0698031418993
"6577","USA",2010,2,12,27,27.3049802026025
"6578","USA",2010,2,12,28,31.0494662489028
"6579","USA",2010,2,12,29,35.3642308787067
"6580","USA",2010,2,12,30,40.3359978383939
"6581","USA",2010,2,12,31,46.0562474694316
"6582","USA",2010,2,12,32,52.6392017760928
"6583","USA",2010,2,12,33,60.2099678694236
"6584","USA",2010,2,12,34,68.9180610964509
"6585","USA",2010,2,12,35,78.9276860961423
"6586","USA",2010,2,12,36,90.4337248262937
"6587","USA",2010,2,12,37,103.650788154757
"6588","USA",2010,2,12,38,118.831586384211
"6589","USA",2010,2,12,39,136.253677987231
"6590","USA",2010,2,12,40,156.235607505659
"6591","USA",2010,2,12,41,179.105071546454
"6592","USA",2010,2,12,42,205.186530772893
"6593","USA",2010,2,12,43,234.589352945831
"6594","USA",2010,2,12,44,267.407717594103
"6595","USA",2010,2,12,45,302.976241975462
"6596","USA",2010,2,12,46,340.813221788142
"6597","USA",2010,2,12,47,379.331542485365
"6598","USA",2010,2,12,48,417.458834009497
"6599","USA",2010,2,12,49,453.583695595143
"6600","USA",2010,2,12,50,486.569486841726
"6601","USA",2010,2,12,51,515.697627309125
"6602","USA",2010,2,12,52,540.288452303817
"6603","USA",2010,2,12,53,560.703148750779
"6604","USA",2010,2,12,54,576.888248831118
"6605","USA",2010,2,12,55,590.30601917751
"6606","USA",2010,2,12,56,601.305081128112
"6607","USA",2010,2,12,57,611.389005787223
"6608","USA",2010,2,12,58,620.836620736849
"6609","USA",2010,2,12,59,629.959146066876
"6610","USA",2010,2,12,60,638.707709303364
"6611","USA",2010,2,12,61,646.379234174709
"6612","USA",2010,2,12,62,652.798268747798
"6613","USA",2010,2,12,63,657.944849445699
"6614","USA",2010,2,12,64,661.917261620182
"6615","USA",2010,2,12,65,665.789733687803
"6616","USA",2010,2,12,66,669.950851699041
"6617","USA",2010,2,12,67,675.713787256945
"6618","USA",2010,2,12,68,683.518915463165
"6619","USA",2010,2,12,69,694.166677379899
"6620","USA",2010,2,12,70,708.003910655096
"6621","USA",2010,2,12,71,725.395637163475
"6622","USA",2010,2,12,72,746.634769425625
"6623","USA",2010,2,12,73,771.905803771728
"6624","USA",2010,2,12,74,801.504579783997
"6625","USA",2010,2,12,75,835.422675130355
"6626","USA",2010,2,12,76,873.905805053523
"6627","USA",2010,2,12,77,916.58523841281
"6628","USA",2010,2,12,78,963.498778822773
"6629","USA",2010,2,12,79,1013.64330630291
"6630","USA",2010,2,12,80,1066.58585430492
"6631","USA",2010,2,12,81,1120.2439890067
"6632","USA",2010,2,12,82,1173.33391409349
"6633","USA",2010,2,12,83,1222.01443831631
"6634","USA",2010,2,12,84,1263.74382680727
"6635","USA",2010,2,12,85,1292.85086237095
"6636","USA",2010,2,12,86,1305.8983515252
"6637","USA",2010,2,12,87,1297.83688530156
"6638","USA",2010,2,12,88,1266.63526487279
"6639","USA",2010,2,12,89,1210.83022277442
"6640","USA",2010,2,12,90,1132.04307373256
"6641","USA",2010,2,12,91,1033.32997644195
"6642","USA",2010,2,12,92,919.904348715698
"6643","USA",2010,2,12,93,797.879623278911
"6644","USA",2010,2,12,94,673.799968264582
"6645","USA",2010,2,12,95,553.859500515627
"6646","USA",2010,2,12,96,443.054306287833
"6647","USA",2010,2,12,97,345.584060482213
"6648","USA",2010,2,12,98,263.243481348657
"6649","USA",2010,2,12,99,196.628729069321
"6650","USA",2010,2,12,100,144.520707820973
"6651","USA",2010,2,12,101,104.950870864754
"6652","USA",2010,2,12,102,75.5882876207186
"6653","USA",2010,2,12,103,54.1090472750893
"6654","USA",2010,2,12,104,38.5807462444567
"6655","USA",2010,2,12,105,27.4284956703626
"6656","USA",2010,2,12,106,19.4648544957833
"6657","USA",2010,2,12,107,13.7951824822105
"6658","USA",2010,2,12,108,9.76966005875253
"6659","USA",2010,2,12,109,6.91518608106698
"6660","USA",2010,2,12,110,4.89355902153258
"6661","USA",2010,2,13,0,1.70884666635937
"6662","USA",2010,2,13,1,1.84289478568884
"6663","USA",2010,2,13,2,1.98805367947526
"6664","USA",2010,2,13,3,2.14566941857232
"6665","USA",2010,2,13,4,2.31749988063197
"6666","USA",2010,2,13,5,2.50546432739668
"6667","USA",2010,2,13,6,2.71182221130212
"6668","USA",2010,2,13,7,2.93911672515667
"6669","USA",2010,2,13,8,3.19009344564452
"6670","USA",2010,2,13,9,3.46788820299816
"6671","USA",2010,2,13,10,3.77573274198003
"6672","USA",2010,2,13,11,4.11728795481804
"6673","USA",2010,2,13,12,4.49632688780093
"6674","USA",2010,2,13,13,4.91700659535745
"6675","USA",2010,2,13,14,5.38357697817708
"6676","USA",2010,2,13,15,5.9004733772074
"6677","USA",2010,2,13,16,6.47214208874417
"6678","USA",2010,2,13,17,7.10274188292718
"6679","USA",2010,2,13,18,7.79636267917717
"6680","USA",2010,2,13,19,8.55595035929343
"6681","USA",2010,2,13,20,9.38428265781613
"6682","USA",2010,2,13,21,10.2816320862259
"6683","USA",2010,2,13,22,11.2492403333374
"6684","USA",2010,2,13,23,12.2851650357827
"6685","USA",2010,2,13,24,13.3892846741892
"6686","USA",2010,2,13,25,14.558643169838
"6687","USA",2010,2,13,26,15.7920469200143
"6688","USA",2010,2,13,27,17.0864593400369
"6689","USA",2010,2,13,28,18.4400762047916
"6690","USA",2010,2,13,29,19.8506529652421
"6691","USA",2010,2,13,30,21.3168951281938
"6692","USA",2010,2,13,31,22.8395560705811
"6693","USA",2010,2,13,32,24.4195164165733
"6694","USA",2010,2,13,33,26.0635173807928
"6695","USA",2010,2,13,34,27.7768900506459
"6696","USA",2010,2,13,35,29.5764092457094
"6697","USA",2010,2,13,36,31.4728304509315
"6698","USA",2010,2,13,37,33.4919369890834
"6699","USA",2010,2,13,38,35.6487436062317
"6700","USA",2010,2,13,39,37.9709076845945
"6701","USA",2010,2,13,40,40.4767915043468
"6702","USA",2010,2,13,41,43.1928628308672
"6703","USA",2010,2,13,42,46.1398887878347
"6704","USA",2010,2,13,43,49.3401764471694
"6705","USA",2010,2,13,44,52.814621710654
"6706","USA",2010,2,13,45,56.5750692667442
"6707","USA",2010,2,13,46,60.6381387824173
